gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.0007675,""longitude"":105.085401944}",,1386152461417932,Nhà nghỉ Hồng Văn,,"B4 lô 1, Phạm Hùng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_13484556645082f4728d597eafd2cd782f4baa5923ff15.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_13484556645082f4728d597eafd2cd782f4baa5923ff15.jpg,,(84-77) 3 862 662; (84-91) 8 540 715,,,,0,[]
"{""latitude"":10.0006213889,""longitude"":105.083771667}",,1356343395417921,Khách sạn Tuyết Hải,,"32-33 lô 7, Chi Lăng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_134845566435097f66014f280432cf8010df4411a1e50d.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_134845566435097f66014f280432cf8010df4411a1e50d.jpg,,,,,,0,[]
"{""latitude"":10.0001694444,""longitude"":105.082646389}",,1656275019417891,Khách sạn Minh Nhựt,,"Lô B9, 16-17, Chi Lăng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_134845566376238665f865793ca0ff5e1bc0cf0a39d5a0.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_134845566376238665f865793ca0ff5e1bc0cf0a39d5a0.jpg,,(84-77) 3 875 323,,,,0,[]
"{""latitude"":10.0015366667,""longitude"":105.082554444}",,1053019952417885,Khách sạn Quỳnh Anh,,"Lô A7-39-41, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484556629917588ff43879d269a65bf5f2f19722537.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_13484556629917588ff43879d269a65bf5f2f19722537.jpg,,(84-77) 3 942 844,,,,0,[]
"{""latitude"":10.0007172222,""longitude"":105.083705556}",,1179501190417879,Nhà nghỉ Xuân Kiều,,"B3-13, Chi Lăng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_13484556629594d2c2df4bdceb5cf7cd75995a315e5719.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_13484556629594d2c2df4bdceb5cf7cd75995a315e5719.jpg,,(84-77) 3 691 222,,,,0,[]
"{""latitude"":10.0009908333,""longitude"":105.084483611}",,2766313986417873,Khách sạn Phương Trinh,,"B2 lô 21-22, Phạm Hùng, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_13484556629233522d866c30f4c82b250b2501b6deb93b.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484556629233522d866c30f4c82b250b2501b6deb93b.jpg,,(84-77) 3 555 555; (84-77) 3 922 922,,,,0,[]
"{""latitude"":10.0005952778,""longitude"":105.0867025}",,3681281972418000,Nhà trọ 204,,"204, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_1348455665761479138f9851bbe74044d9b9b94e433873.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_1348455665761479138f9851bbe74044d9b9b94e433873.jpg,,,,,,0,[]
"{""latitude"":10.0013008333,""longitude"":105.086188333}",,3855490604417950,Ba Tư hotel,,"183, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348455664609376c3bbc2bff68465be9a854965611ad1.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348455664609376c3bbc2bff68465be9a854965611ad1.jpg,,(84-77) 3 923 927; (84-91) 3 787 888,,,,0,[]
"{""latitude"":10.0014,""longitude"":105.806}",,830201313791727,Nhà nghỉ Ngọc Trâm,,"KĐT Phú An, Đường số 57, P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":10.0007398,""longitude"":105.803086}",,1242762205582791,Khách sạn Phương Loan,,"Lô H3-13, KĐT 586, Quang Trung, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-710) 3 917 968,,,,0,[]
"{""latitude"":10.004147,""longitude"":105.082718}",,919456807575166,Hòa Bình - Rạch Giá resort,,"Lô A9, 3-7, Cô Bắc, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20140528/p1_14012490821239461d1335f06c3071be16bbf4d2b8b533.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140528/p1_14012490821239461d1335f06c3071be16bbf4d2b8b533.jpg,,(84-77) 3 553 355,sales@hoabinhrachgiaresort.com.vn,,http://hoabinhrachgiaresort.com.vn/,0,[]
"{""latitude"":10.002779,""longitude"":105.081804}",,1137607147563719,Sea Light Hotel,,"A11, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 6 255 777; (84-77) 6 255 999,info@sealighthotel.vn,,http://sealighthotel.vn/,0,[]
"{""latitude"":10.0033883333,""longitude"":105.0852925}",,1671773040417847,Nhà nghỉ Bích Trân,,"105, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,3,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_134845566261299bf8e639b5ace82fe6b7aff61592ec7e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_134845566261299bf8e639b5ace82fe6b7aff61592ec7e.jpg,,,,,,1,[]
"{""latitude"":10.002673,""longitude"":105.08867}",,3643775263574885,Henry Hotel,,"Lô B10 28-29, Nguyễn An Ninh, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 3 919 991; (84-77) 3 919 992,henryhotelrachgia@yahoo.com.vn,,,0,[]
"{""latitude"":9.639338,""longitude"":106.50507}",,2753371513581569,Nhà nghỉ Hoa phượng,,"Khóm 1, Xã Long Toàn, Thị xã Duyên Hải, T. Trà Vinh",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-74) 3 833 338,,,,0,[]
"{""latitude"":10.004617,""longitude"":105.746691}",,64736248566238,Nature-Mekong,,"87/1C, Võ Tánh, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,http://nature-mekong.com/,0,[]
"{""latitude"":10.0036718,""longitude"":105.800926}",,310358556582793,Khách sạn Vạn Phát,,"Lô K9-K12, KDC 586, Quang Trung, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-710) 3 917 704,,,,0,[]
"{""latitude"":10.0022682,""longitude"":105.803799}",,3555814876582792,Khách sạn 53,,"H2-21 KDC 586, Đường số 53, P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-710) 3 916 939; (84-98) 6 277 681,,,,0,[]
"{""latitude"":10.0072636111,""longitude"":105.080178611}",,1576302836416391,Nhà trọ Kim Tài II,,"23 lô 13, Nguyễn Phúc Chu, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_13484530232533df5bfd9396021ceba7e77fc1c12ce8f9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_13484530232533df5bfd9396021ceba7e77fc1c12ce8f9.jpg,,(84-77) 6 283 298; (84-98) 4 745 569,,,,0,[]
"{""latitude"":10.0056617895,""longitude"":105.803686827}",,4178063120777260,Nhà trọ Bình An,,"72, Nguyễn Trãi, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20140605/p1_1401945461883880026ad8f5bc46fcab3bb5edfdcd4418.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140605/p1_1401945461883880026ad8f5bc46fcab3bb5edfdcd4418.jpg,,,,,,0,[]
"{""latitude"":10.0087130556,""longitude"":105.077125556}",,3714913933429184,Nhà nghỉ Ngọc Trân,,"22, Hoa Biển, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_1348489501689487fb8bfefd23d3a0fbff1ec65c8a1f13.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_1348489501689487fb8bfefd23d3a0fbff1ec65c8a1f13.jpg,,(84-77) 3 895 999,,,,0,[]
"{""latitude"":10.0079430556,""longitude"":105.078407778}",,1605587610416382,Khách sạn Hoa Biển,,"29, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,5,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_13484530230709fe08504ba6ed083b2893f4fbe62508b8.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_13484530230709fe08504ba6ed083b2893f4fbe62508b8.jpg,,(84-77) 3 898 898,,,,1,[]
"{""latitude"":10.0075883333,""longitude"":105.079241667}",,2359728285416666,Hotel Palace,,"20 lô L12, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_1348453028582207492838bfedf0934c58bdb0d5c9130f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348453028582207492838bfedf0934c58bdb0d5c9130f.jpg,,,palacehotelkg@gmail.com,,,0,[]
"{""latitude"":10.0083566667,""longitude"":105.080871111}",,1757462187416659,Nhà nghỉ Thúy Ngoan,,"23, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_134845302852769b196fd47e779048832730b21fc6b409.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_134845302852769b196fd47e779048832730b21fc6b409.jpg,,(84-77) 3 214 929,,,,0,[]
"{""latitude"":10.0097947222,""longitude"":105.083841944}",,2322589231416653,Nhà trọ Mai Quyên,,"151, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484530284876ef85b22872e1189e5a7d472978c4eef3.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120924/p1_13484530284876ef85b22872e1189e5a7d472978c4eef3.jpg,,(84-77) 3 862 912,,,,0,[]
"{""latitude"":10.0099661111,""longitude"":105.084195556}",,328040494416650,Hotel Kim Có 1,,"141, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_134845302846813b9683233dbbc4b5910b48862ad227ec.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_134845302846813b9683233dbbc4b5910b48862ad227ec.jpg,,,,,,0,[]
"{""latitude"":10.0080466667,""longitude"":105.079019444}",,786759384416387,Hiệp Thuận hotel,,"6-7 lô 9, Đường 3/2, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_13484530231964251acb1a45defd9d66dd193916d4d9b5.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120924/p1_13484530231964251acb1a45defd9d66dd193916d4d9b5.jpg,,(84-77) 3 962 179,,,,0,[]
"{""latitude"":10.0079157,""longitude"":105.747828}",,57658718581143,Nam Sơn Hotel,,"27A, Lộ Vòng Cung, Q. Ninh Kiều, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-710) 3 915 343,namsonhotel@yahoo.com.vn,,http://namsonhotel.com.vn/,0,[]
"{""latitude"":10.008416,""longitude"":105.749721}",,807544993601219,Khách sạn Tân Nhựt Minh 2,,"40/1, Đường 3/2, Q. Ninh Kiều, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":10.0093144444,""longitude"":105.766888333}",,1397693146257464,Hotel Hoàng Mai,,"151/72C, Trần Hoàng Na, Q. Ninh Kiều, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120810/p1_1344569285575931ac4ca8daea1103dc521b1f6e29269f.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120810/p1_1344569285575931ac4ca8daea1103dc521b1f6e29269f.jpg,,(84-710) 3 783 545,,,,0,[]
"{""latitude"":9.28448416667,""longitude"":105.722956667}",,1896114367455356,"Nhà hàng, khách sạn công tử Bạc Liêu",,"Hai Bà Trưng, P. 3, Thành phố Bạc Liêu, T. Bạc Liêu",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20121008/p1_1349693058616680e112cd180c970d40037709db0a1135.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121008/p1_1349693058616680e112cd180c970d40037709db0a1135.jpg,,(84-781) 3 953 304; (84-781) 3 953 305,,,,0,[]
"{""latitude"":9.284435,""longitude"":105.723741389}",,1818174116455355,"Nhà hàng, khách sạn Công Tử Bạc Liêu",,"Mai Thanh Thế, P. 3, Thành phố Bạc Liêu, T. Bạc Liêu",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20121008/p1_1349693012758125c12220294a76d5a98c3cf49b2d0262.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121008/p1_1349693012758125c12220294a76d5a98c3cf49b2d0262.jpg,,(84-781) 3 953 304; (84-781) 3 953 395,,,,0,[]
"{""latitude"":9.283767,""longitude"":105.723482}",,3736254379583127,Khách sạn Dandy,,"13, Điện Biên Phủ, P. 3, Thành phố Bạc Liêu, T. Bạc Liêu",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-781) 3 953 305,,,,0,[]
"{""latitude"":10.0109625,""longitude"":105.077406667}",,4049235142429223,Kiệt Hồng hotel,,"40, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_13484895382246c836caa37b53f6d7058602e3168b5f3e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_13484895382246c836caa37b53f6d7058602e3168b5f3e.jpg,,(84-77) 6 251 252,,,,0,[]
"{""latitude"":10.0110116667,""longitude"":105.078803056}",,1807032204487235,Nhà nghỉ Thành Đạt,,"18, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20121026/p1_135122328488290bdc6eac83acb001ac57e5b6f8ea3275.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121026/p1_135122328488290bdc6eac83acb001ac57e5b6f8ea3275.jpg,,(84-77) 3 879 961,,,,0,[]
"{""latitude"":10.010965,""longitude"":105.078648333}",,3282943407487234,Nhà trọ Xuân Mai,,"22, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20121026/p1_13512232762689feef30537a944feded2867b62bbeaf7.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121026/p1_13512232762689feef30537a944feded2867b62bbeaf7.jpg,,(84-77) 2 210 409; (84-77) 3 868 437; (84-91) 3 864 560,,,,0,[]
"{""latitude"":10.0108841667,""longitude"":105.078503611}",,2307983615487232,Nhà trọ Thiên Phú,,"28, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20121026/p1_13512232599071ae30c2cd6c039e4fa10f09c26fb4f716.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121026/p1_13512232599071ae30c2cd6c039e4fa10f09c26fb4f716.jpg,,,,,,0,[]
"{""latitude"":10.0119669444,""longitude"":105.083923333}",,133014904416409,Hotel Tầm Xuân,,"19, Trần Quang Diệu, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348453023500420b154faac6794e00a792b87d6dc0763.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348453023500420b154faac6794e00a792b87d6dc0763.jpg,,,,,,0,[]
"{""latitude"":10.0124650107,""longitude"":105.078767873}",,19388697041044222,Nhà nghỉ Bích Loan,,"14-16, Tự Do, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20150224/p1_14247527580773b5325ea20ef6a8ad4b6a25ceb54db07.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20150224/p1_14247527580773b5325ea20ef6a8ad4b6a25ceb54db07.jpg,,,,,,0,[]
"{""latitude"":10.0109341667,""longitude"":105.0785975}",,339063914487233,Nhà nghỉ Thiên Trang,,"24-26, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,1,,//poipic3.coccoc.com/80x80/poi/previews/20121026/p1_13512232681321e88139b774a91a3b0a408cf081d10f0f.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121026/p1_13512232681321e88139b774a91a3b0a408cf081d10f0f.jpg,,(84-77) 3 869 795,,,,1,[]
"{""latitude"":10.0107243505,""longitude"":105.085296035}",,40153763421356082,Khách sạn Gia Thảo,,"164-166-168, Trần Phú, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 3 868 091,,,,0,[]
