gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":14.1781202778,""longitude"":109.052116944}",,1185404622530077,Nhà nghỉ 608,,"426, Quang Trung, Tt. Phù Mỹ, H. Phù Mỹ, T. Bình Định",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20121123/p1_13536562211881751c728d3be40f44a484865e1f945fee.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121123/p1_13536562211881751c728d3be40f44a484865e1f945fee.jpg,,(84-56) 3 855 608,,,,0,[]
"{""latitude"":14.1782263889,""longitude"":109.052123889}",,2267613454530076,Nhà nghỉ Nhật Thịnh,,"424, Quang Trung, Tt. Phù Mỹ, H. Phù Mỹ, T. Bình Định",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20121123/p1_13536562211526d2b6651c5973ddfec1d503a6d2b9d440.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121123/p1_13536562211526d2b6651c5973ddfec1d503a6d2b9d440.jpg,,(84-56) 3 855 986; (84-91) 4 221 929,,,,0,[]
"{""latitude"":13.571638,""longitude"":109.277852}",,2127101765601523,Bãi Tràm Hideway Resort,,"Xã Xuân Hòa, Thị xã Sông Cầu, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20130805/p1_1375693796737384d13bd8f7f6912f67f910b682b15758.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20130805/p1_1375693796737384d13bd8f7f6912f67f910b682b15758.jpg,,(84-57) 3 722 563,,,,0,[]
"{""latitude"":12.372344,""longitude"":109.264145}",,1095966423575156,An Lam Ninh Van Bay,,"Vịnh Ninh Vân, Xã Ninh Vân, Thị xã Ninh Hòa, T. Khánh Hòa",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,info@anlamninhvanbay.com,,,0,[]
"{""latitude"":14.79355717,""longitude"":108.96411896}",,22656692341513185,Nhà nghỉ Bảo Lưu,,"Phạm Xuân Hòa, Xã Phổ Hòa, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180904/26068-96f2cb086f42b4c14d4f628281010baa.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180904/26068-96f2cb086f42b4c14d4f628281010baa.jpg,,,,,,0,[]
"{""latitude"":14.79571915,""longitude"":108.96305084}",,8910697221513222,Nhà nghỉ trọ Thủy Niên,,"Phạm Xuân Hòa, Xã Phổ Hòa, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20180904/26068-ccfbfbe6899fc5bdd7eace8dcbded696.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180904/26068-ccfbfbe6899fc5bdd7eace8dcbded696.jpg,,,,,,0,[]
"{""latitude"":14.79657555,""longitude"":108.9625473}",,28182652121511912,Nhà nghỉ trọ Kim Liên,,"Phạm Xuân Hòa, Xã Phổ Hòa, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20180830/26042-0c0ff87b85a94e802da892b7dbcf988c.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180830/26042-0c0ff87b85a94e802da892b7dbcf988c.jpg,,(84-167) 7 653 918,,,,0,[]
"{""latitude"":14.79663658,""longitude"":108.96252441}",,32857667351511902,Nhà nghỉ trọ 207,,"Phạm Xuân Hòa, Xã Phổ Hòa, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180830/26042-96b086ab861d03242485024ffb9b126f.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180830/26042-96b086ab861d03242485024ffb9b126f.jpg,,,,,,0,[]
"{""latitude"":12.9885,""longitude"":108.355408}",,1846363470591684,Doanh nghiệp tư nhân TM Tính Nên,,"203, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-500) 3 871 264,,,,0,[]
"{""latitude"":14.80709934,""longitude"":108.95493317}",,4331646891584909,Y sĩ phụ sản Hồng Hoa,,"54, Bùi Thị Xuân, Tt. Đức Phổ, H. Đức Phổ, T. Quảng Ngãi",Sức khỏe,0,,//poipic4.coccoc.com/80x80/poi/previews/20180905/26078-d94a608e4be442ebe0a0d25039adb7f9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180905/26078-d94a608e4be442ebe0a0d25039adb7f9.jpg,,,,,,0,[]
"{""latitude"":12.998871,""longitude"":109.239483}",,4293198332600956,Bệnh viện đa khoa huyện Tây Hòa,,"Quốc lộ 29, X. Sơn Thành, H. Tây Hòa, T. Phú Yên",Sức khỏe,0,,//poipic6.coccoc.com/80x80/poi/previews/14.png,//poipic6.coccoc.com/1000x750/poi/previews/14.png,1,,,,,0,[]
"{""latitude"":14.81729126,""longitude"":108.96011353}",,24986221661513091,Bệnh viện đa khoa Đặng Thùy Trâm,,"Khu phố 6, Đỗ Quang Thắng, Tt. Đức Phổ, H. Đức Phổ, T. Quảng Ngãi",Sức khỏe,0,,//poipic6.coccoc.com/80x80/poi/previews/20180904/26063-6bd97d39985e424a88ddc20f54395112.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180904/26063-6bd97d39985e424a88ddc20f54395112.jpg,,,,,,0,[]
"{""latitude"":12.41027,""longitude"":108.176295}",,3071198467582053,﻿Nhà nghỉ Ngọc Phong,,"Tt. Liên Sơn, H. Lắk, T. Đắk Lắk",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-500) 3 586 408,,,,0,[]
"{""latitude"":12.409083,""longitude"":108.181515}",,843290875575140,Biệt điện Bảo Đại,,"Tt. Liên Sơn, H. Lắk, T. Đắk Lắk",Khách sạn và chỗ ở,3,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,2,[]
"{""latitude"":14.82045078,""longitude"":108.96261597}",,5046724241518034,Phòng khám chuyên khoa mắt bác sĩ Tô Tấn Do,,"24, Trương Quang Trọng, Tt. Đức Phổ, H. Đức Phổ, T. Quảng Ngãi",Sức khỏe,5,,//poipic3.coccoc.com/80x80/poi/previews/20180904/26064-8de8197ed32ad11a15c2b961e368df0b.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180904/26064-8de8197ed32ad11a15c2b961e368df0b.jpg,,,,,,2,[]
"{""latitude"":12.412698,""longitude"":108.183049}",,1044071630546728,Lak Resort,,"30, Âu Cơ, Tt. Liên Sơn, H. Lắk, T. Đắk Lắk",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-500) 3 586 184,,,,0,[]
"{""latitude"":14.82468891,""longitude"":108.95027161}",,15331707791513167,Khách sạn Hải Nam,,"130, Nguyễn Nghiêm, Xã Phổ Ninh, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180904/26065-9c7685fb5a91c800aca4074b682361bb.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180904/26065-9c7685fb5a91c800aca4074b682361bb.jpg,,,,,,0,[]
"{""latitude"":13.022084,""longitude"":109.213501}",,23891487161559591,Bệnh viện đa khoa huyện Phú Hòa,,"Khu phố Định Thọ 1, Tt. Phú Hoà, H. Phú Hoà, T. Phú Yên",Sức khỏe,0,,//poipic6.coccoc.com/80x80/poi/previews/14.png,//poipic6.coccoc.com/1000x750/poi/previews/14.png,1,,,,,0,[]
"{""latitude"":12.428425,""longitude"":109.288403}",,2654957945546807,Wild Beach Resort,,"Xã Ninh Phước, Thị xã Ninh Hòa, T. Khánh Hòa",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-58) 3 622 694,reservation@wildbeachresort.com,,http://wildbeachresort.com/,0,[]
"{""latitude"":14.84732914,""longitude"":108.93973541}",,6397106851518671,Nhà nghỉ Thế Kỷ,,"Quốc lộ 1A, Xã Phổ Văn, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20180905/26056-13316af4fc1813bf6b94d2c6e70ee794.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180905/26056-13316af4fc1813bf6b94d2c6e70ee794.jpg,,(84-255) 3 972 439; (84-98) 8 808 076,,,,0,[]
"{""latitude"":13.0415797222,""longitude"":109.310985}",,1159472471224979,Nhà nghỉ An Duy,,"491, Nguyễn Văn Linh, P. Phú Lâm, Thành phố Tuy Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20120802/p1_13438753838001d65ceb23e15b255c1c82d2474f6a9716.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120802/p1_13438753838001d65ceb23e15b255c1c82d2474f6a9716.jpg,,(84-57) 3 558 491; (84-98) 3 166 536,,,,0,[]
"{""latitude"":14.85836124,""longitude"":108.87084198}",,29967588411671011,Nhà nghỉ Thấm Vân,,"Quốc lộ 24, Xã Phổ Phong, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180829/25976-ccad915136c42232072e2e064bbdd05b.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180829/25976-ccad915136c42232072e2e064bbdd05b.jpg,,,,,,0,[]
"{""latitude"":14.85825062,""longitude"":108.93414307}",,15772272561520440,Nhà nghỉ Thanh Lực,,"Quốc lộ 1A, Xã Phổ Thuận, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20180831/26039-d8b57a703c9b233f9a8dc1fc1bfc5282.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180831/26039-d8b57a703c9b233f9a8dc1fc1bfc5282.jpg,,,,,,0,[]
"{""latitude"":14.85862255,""longitude"":108.87091064}",,31048773631671400,Nhà nghỉ Phương Uyên,,"Quốc lộ 24, Xã Phổ Phong, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180830/26014-5a70575201eba6add0c26cf57e8b6d04.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180830/26014-5a70575201eba6add0c26cf57e8b6d04.jpg,,,,,,0,[]
"{""latitude"":13.052008,""longitude"":108.953197}",,1500672498582060,Khách sạn Tuy Đà,,"Trần Phú, Tt. Củng Sơn, H. Sơn Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-57) 3 861 746,,,,0,[]
"{""latitude"":12.4475798797,""longitude"":107.615630603}",,12546769241580329,Nhà nghỉ Thanh Tâm,,"114, Trần Hưng Đạo, Tt. Đắk Mil, H. Đắk Mil, T. Đắk Nông",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":12.4527684,""longitude"":107.6160112}",,34228406531443071,Nhà nghỉ Nhã Linh,,"Nơ Trang Long, Tt. Đắk Mil, H. Đắk Mil, T. Đắk Nông",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":13.0558930556,""longitude"":109.310596111}",,2444250598225141,Khách sạn Sentosa,,"131, Nguyễn Văn Linh, P. Phú Lâm, Thành phố Tuy Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/20120802/p1_13438754423872d1742248d3c12ba1ee3523772f373481.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120802/p1_13438754423872d1742248d3c12ba1ee3523772f373481.jpg,,,,,,0,[]
"{""latitude"":13.0604886111,""longitude"":109.311154444}",,842427713225190,Nhà nghỉ Thiện Thành,,"27, Nguyễn Văn Linh, P. Phú Lâm, Thành phố Tuy Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20120802/p1_134387550175809244e05adbbc8b5415bee8bf1b276dd.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120802/p1_134387550175809244e05adbbc8b5415bee8bf1b276dd.jpg,,(84-57) 3 852 296; (84-91) 4 519 441,,,,0,[]
"{""latitude"":13.0602263889,""longitude"":109.311093056}",,541800593225033,Nhà nghỉ Song Huy,,"35A, Nguyễn Văn Linh, P. Phú Lâm, Thành phố Tuy Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20120802/p1_1343875384628999716a8e8e9093d8c252a852ba88f429.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120802/p1_1343875384628999716a8e8e9093d8c252a852ba88f429.jpg,,(84-57) 6 256 049,,,,0,[]
"{""latitude"":13.0616141667,""longitude"":109.313330556}",,3423842794225136,Nhà nghỉ Ngọc Anh,,"Khu phố 2, Nguyễn Thị Định, P. Phú Lâm, Thành phố Tuy Hòa, T. Phú Yên",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120802/p1_13438754423647023413a0ec681f234aad1397976725ff.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120802/p1_13438754423647023413a0ec681f234aad1397976725ff.jpg,,(84-57) 3 852 301; (84-98) 8 796 170,,,,0,[]
"{""latitude"":14.8742466,""longitude"":108.89253235}",,34320056941671322,Trạm y tế xã Phổ Phong,,"Quốc lộ 24, Xã Phổ Phong, H. Đức Phổ, T. Quảng Ngãi",Sức khỏe,0,,//poipic1.coccoc.com/80x80/poi/previews/20180829/26013-f5fc3a6bdf457d8ba4a84bc20d7a929a.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180829/26013-f5fc3a6bdf457d8ba4a84bc20d7a929a.jpg,,,,,,0,[]
"{""latitude"":14.87907028,""longitude"":108.92559052}",,529450591514820,Nhà nghỉ Minh Tuấn,,"Quốc lộ 1A, Xã Phổ Thuận, H. Đức Phổ, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20180831/26038-3c1b5adea4dfb75502400b5d44cbd450.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180831/26038-3c1b5adea4dfb75502400b5d44cbd450.jpg,,,,,,0,[]
"{""latitude"":13.67928028,""longitude"":108.08448792}",,9399948681640729,Nhà nghỉ Ai Vân,,"Hùng Vương, Tt. Chư Sê, H. Chư Sê, T. Gia Lai",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20180703/24637-7b00831be997c5ed9ab5dff8db305147.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180703/24637-7b00831be997c5ed9ab5dff8db305147.jpg,,,,,,0,[]
"{""latitude"":13.071802,""longitude"":107.88542}",,2566696498582061,Nhà nghỉ Anh Thư,,"141, Hùng Vương, Tt. Ea Súp, H. Ea Súp, T. Đắk Lắk",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-500) 3 688 254,,,,0,[]
"{""latitude"":14.88324165,""longitude"":108.91310883}",,42117488191511388,Nhà nghỉ 777,,"Quốc lộ 24, Xã Đức Lân, H. Mộ Đức, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20180829/25988-22253839f0860f12545d6ba8fb22221c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180829/25988-22253839f0860f12545d6ba8fb22221c.jpg,,,,,,0,[]
"{""latitude"":14.88432217,""longitude"":108.91615295}",,4916186161511424,Nhà nghỉ Song Ngọc,,"Quốc lộ 24, Xã Đức Lân, H. Mộ Đức, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20180829/25988-b60d5033f99926b44b97f26005bd0467.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180829/25988-b60d5033f99926b44b97f26005bd0467.jpg,,,,,,0,[]
"{""latitude"":14.88379288,""longitude"":108.92342377}",,20188303091518611,Nhà nghỉ Anh Ngân,,"Quốc lộ 1A, Xã Đức Lân, H. Mộ Đức, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20180829/25978-d21471fdb5ec562e4c47b4049ce8cdd2.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180829/25978-d21471fdb5ec562e4c47b4049ce8cdd2.jpg,,(84-93) 5 484 479,,,,0,[]
"{""latitude"":14.88665581,""longitude"":108.91997528}",,10019093481514379,Nhà nghỉ Hồng Vân,,"Quốc lộ 24, Xã Đức Lân, H. Mộ Đức, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20180829/25978-e7147d9b1315bbb400360f4c88af65c8.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180829/25978-e7147d9b1315bbb400360f4c88af65c8.jpg,,,,,,0,[]
"{""latitude"":14.88749218,""longitude"":108.92106628}",,21324220921512765,Nhà nghỉ Lộc Xuân,,"Ngã 4 Thạch Trụ, Quốc lộ 24, Xã Đức Lân, H. Mộ Đức, T. Quảng Ngãi",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20171117/19915-dca5858a2e9d78d7af520c8506f1bdc3.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20171117/19915-dca5858a2e9d78d7af520c8506f1bdc3.jpg,,,,,,0,[]
"{""latitude"":12.4753297222,""longitude"":109.130543611}",,2841779843489108,Nhà nghỉ Hạnh Phúc,,"Hòn Sầm, P. Ninh Giang, Thị xã Ninh Hòa, T. Khánh Hòa",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20121029/p1_135148092177461da34787991387eb92d2b949182f0073.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121029/p1_135148092177461da34787991387eb92d2b949182f0073.jpg,,(84-58) 3 645 777; (84-58) 3 645 888,,,,0,[]
"{""latitude"":12.4750688889,""longitude"":109.13101}",,983231045489107,Nhà nghỉ Song Thành,,"Hòn Sầm, P. Ninh Giang, Thị xã Ninh Hòa, T. Khánh Hòa",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/20121029/p1_135148092171820179cd07e7d7bc78577e88e44914cff8.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121029/p1_135148092171820179cd07e7d7bc78577e88e44914cff8.jpg,,,,,,0,[]
"{""latitude"":13.68535423,""longitude"":108.08132935}",,9729073901646601,Nhà nghỉ 992,,"992, Hùng Vương, Tt. Chư Sê, H. Chư Sê, T. Gia Lai",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20180705/24636-f21a2493c5f99589b65e5ddef77c34c8.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180705/24636-f21a2493c5f99589b65e5ddef77c34c8.jpg,,(84-269) 3 885 025; (84-98) 9 668 297,,,,0,[]
