gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":12.949942,""longitude"":108.343606}",,3381204278584753,Trường PTDT nội trú Krông Năng,,"Hùng Vương, Tt. Krông Năng, H. Krông Năng, T. Đắk Lắk",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-500) 3 675 192,,,,0,[]
"{""latitude"":12.34998,""longitude"":108.024015}",,2569782253596442,Khu bảo tồn thiên nhiên Nam Kar,,"Xã Nam Ka, H. Lắk, T. Đắk Lắk",Du lịch,0,,//poipic3.coccoc.com/80x80/poi/previews/20130723/p1_1374554422976f086825f405be0acbd6eeb3cffa91009.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20130723/p1_1374554422976f086825f405be0acbd6eeb3cffa91009.jpg,,,,,,0,[]
"{""latitude"":12.9537215998,""longitude"":108.335894644}",,36793969151375520,Trường THCS Lê Quý Đôn,,"Phan Đình Phùng, Tt. Krông Năng, H. Krông Năng, T. Đắk Lắk",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":12.9574203,""longitude"":109.180302}",,3532830579981473,﻿Trương tiểu học Số 1 Hòa Mỹ Tây,,"Quảng Mỹ, Xã Hòa Mỹ Tây, H. Tây Hoà, T. Phú Yên",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-57) 3 589 112,so1hoamytay.pgdtayhoa.phuyen.edu.vn,,,0,[]
"{""latitude"":14.76765919,""longitude"":108.9804306}",,26957707311541825,Trường tiểu học số 2 Phổ Cường,,"K374, Phạm Xuân Hòa, Xã Phổ Cường, H. Đức Phổ, T. Quảng Ngãi",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180830/26053-376199693c2f2cc2b5c35857e329ce69.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180830/26053-376199693c2f2cc2b5c35857e329ce69.jpg,,(84-255) 3 970 126,,,,0,[]
"{""latitude"":14.76873779,""longitude"":108.98035431}",,28160479231541746,Trường Mầm non xã Phổ Cường,,"K374, Phạm Xuân Hòa, Xã Phổ Cường, H. Đức Phổ, T. Quảng Ngãi",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180830/26053-c0effecd44da41e476d09b30ce0d4495.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180830/26053-c0effecd44da41e476d09b30ce0d4495.jpg,,(84-255) 3 971 412,,,,0,[]
"{""latitude"":12.9569708333,""longitude"":108.246487222}",,3840315241513749,Trường tiểu học Lê Lợi,,"Quốc lộ 14, Xã Pơng Drang, H. Krông Búk, T. Đắk Lắk",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20121112/p1_13526919038034655be36aa639b441248c35e3a8671526.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121112/p1_13526919038034655be36aa639b441248c35e3a8671526.jpg,,(84-500) 3 874 368; (84-500) 3 606 886,,,,0,[]
"{""latitude"":12.958039,""longitude"":108.012412}",,26776099261370525,Trường Tiểu học Mạc Thị Bưởi,,"Thôn 5, Xã Ea Kiết, H. Cư M'gar, T. Đắk Lắk",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":12.354423,""longitude"":107.797852}",,1898732475589567,Trường mầm non Hoa Pơ Lang,,"Xã Nâm Nung, H. Krông Nô, T. Đắk Nông",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,mn.hoapolang.pgdkrongno.daknong@gmail.com,,,0,[]
"{""latitude"":14.769984,""longitude"":108.979311}",,21242124971042616,Trường tiểu học Phổ Cường 2,,"Xã Phổ Cường, H. Đức Phổ, T. Quảng Ngãi",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-55) 3 970 126,,,,0,[]
"{""latitude"":13.5675531,""longitude"":109.26999}",,42891676351100586,Trường Tiểu học Hòa An 1,,"Hòa An, Xã Hòa An, H. Phú Hoà, T. Phú Yên",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-57) 3 890 130,,,,0,[]
"{""latitude"":14.77434444,""longitude"":108.97471619}",,37480630281513028,Chùa Trang Sơn,,"Phạm Xuân Hòa, Xã Phổ Cường, H. Đức Phổ, T. Quảng Ngãi",Thắng cảnh,0,,//poipic.coccoc.com/80x80/poi/previews/20180904/26067-46ee8a82982441fc0d1f69a0c96f5867.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180904/26067-46ee8a82982441fc0d1f69a0c96f5867.jpg,,,,,,0,[]
"{""latitude"":12.356645,""longitude"":109.226074}",,223776533598459,Khu du lịch sinh thái Hòn Lao,,"Thị xã Ninh Hòa, T. Khánh Hòa",Du lịch,0,,//poipic1.coccoc.com/80x80/poi/previews/20130712/p1_137362206844918f60869aac5d037809979583dabbc777.jpg,//poipic.coccoc.com/1000x750/poi/previews/20130712/p1_137362206844918f60869aac5d037809979583dabbc777.jpg,,,,,,0,[]
"{""latitude"":12.358387,""longitude"":109.277624}",,2937427948600415,Vịnh Ninh Vân,,"Xã Vĩnh Lương, Thành phố Nha Trang, T. Khánh Hòa",Du lịch,0,,//poipic5.coccoc.com/80x80/poi/previews/20130729/p1_13750935570572acbd415e0b5f5919b49b53f2e1045ac6.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20130729/p1_13750935570572acbd415e0b5f5919b49b53f2e1045ac6.jpg,,,,,,0,[]
"{""latitude"":12.9658239014,""longitude"":109.387548525}",,30218127681461283,Trường mầm non chất lượng cao Lam Thuyên,,"Tt. Hoà Hiệp Trung, H. Đông Hòa, T. Phú Yên",Giáo dục,5,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,1,[]
"{""latitude"":14.1766613889,""longitude"":109.048563333}",,2120379570529991,Điểm bán vé tàu Thống Nhất,,"Chu Văn An, Tt. Phù Mỹ, H. Phù Mỹ, T. Bình Định",Du lịch,0,,//poipic5.coccoc.com/80x80/poi/previews/20121123/p1_1353656102176481693379a740c7dc6e0647aefc68545c.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121123/p1_1353656102176481693379a740c7dc6e0647aefc68545c.jpg,,,,,,0,[]
"{""latitude"":12.360135,""longitude"":109.213779}",,20031050041042674,Monkey Island,,"Đảo Hòn Lao, Xã Vĩnh Lương, Thành phố Nha Trang, T. Khánh Hòa",Du lịch,0,,//poipic2.coccoc.com/80x80/poi/previews/8.png,//poipic2.coccoc.com/1000x750/poi/previews/8.png,1,,,,,0,[]
"{""latitude"":14.1811188,""longitude"":107.845773}",,41035279101370686,Trường THCS Ia Mơ Nông,,"Làng Kép, Xã Ia Mơ Nông, H. Chư Păh, T. Gia Lai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
