gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.0008169444,""longitude"":105.084274722}",,1280790593417875,Công ty cổ phần tư vấn xây dựng Miền Tây,,"Căn 1 lô B3, Chi Lăng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Dịch vụ,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_1348455662939f6abad84955c140e1440aa51ff5bc4f3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_1348455662939f6abad84955c140e1440aa51ff5bc4f3.jpg,,(84-77) 6 254 367,,,,0,[]
"{""latitude"":10.0005952778,""longitude"":105.0867025}",,3681281972418000,Nhà trọ 204,,"204, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_1348455665761479138f9851bbe74044d9b9b94e433873.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_1348455665761479138f9851bbe74044d9b9b94e433873.jpg,,,,,,0,[]
"{""latitude"":10.0013008333,""longitude"":105.086188333}",,3855490604417950,Ba Tư hotel,,"183, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348455664609376c3bbc2bff68465be9a854965611ad1.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348455664609376c3bbc2bff68465be9a854965611ad1.jpg,,(84-77) 3 923 927; (84-91) 3 787 888,,,,0,[]
"{""latitude"":9.99949638889,""longitude"":105.094638333}",,76182517417575,Chùa Ratanaransĩ,,"325, Ngô Quyền, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Thắng cảnh,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_1348454708876539f1559ab1d2a165af42eb4db295c203.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_1348454708876539f1559ab1d2a165af42eb4db295c203.jpg,,,,,,0,[]
"{""latitude"":10.0014,""longitude"":105.806}",,830201313791727,Nhà nghỉ Ngọc Trâm,,"KĐT Phú An, Đường số 57, P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":10.0007398,""longitude"":105.803086}",,1242762205582791,Khách sạn Phương Loan,,"Lô H3-13, KĐT 586, Quang Trung, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-710) 3 917 968,,,,0,[]
"{""latitude"":10.004147,""longitude"":105.082718}",,919456807575166,Hòa Bình - Rạch Giá resort,,"Lô A9, 3-7, Cô Bắc, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20140528/p1_14012490821239461d1335f06c3071be16bbf4d2b8b533.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140528/p1_14012490821239461d1335f06c3071be16bbf4d2b8b533.jpg,,(84-77) 3 553 355,sales@hoabinhrachgiaresort.com.vn,,http://hoabinhrachgiaresort.com.vn/,0,[]
"{""latitude"":10.002779,""longitude"":105.081804}",,1137607147563719,Sea Light Hotel,,"A11, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 6 255 777; (84-77) 6 255 999,info@sealighthotel.vn,,http://sealighthotel.vn/,0,[]
"{""latitude"":10.0033883333,""longitude"":105.0852925}",,1671773040417847,Nhà nghỉ Bích Trân,,"105, Lâm Quang Ky, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,3,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_134845566261299bf8e639b5ace82fe6b7aff61592ec7e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_134845566261299bf8e639b5ace82fe6b7aff61592ec7e.jpg,,,,,,1,[]
"{""latitude"":10.002673,""longitude"":105.08867}",,3643775263574885,Henry Hotel,,"Lô B10 28-29, Nguyễn An Ninh, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 3 919 991; (84-77) 3 919 992,henryhotelrachgia@yahoo.com.vn,,,0,[]
"{""latitude"":9.27493694444,""longitude"":105.725300833}",,182126781453833,Tịnh xá Ngọc Liên,,"Nguyễn Thị Minh Khai, P. 2, Thành phố Bạc Liêu, T. Bạc Liêu",Thắng cảnh,0,,//poipic.coccoc.com/80x80/poi/previews/20121008/p1_13496913615428dd261334663ba083a571d2ddc209a16d.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121008/p1_13496913615428dd261334663ba083a571d2ddc209a16d.jpg,,,,,,0,[]
"{""latitude"":9.27565805556,""longitude"":105.729078611}",,2298683888453907,Cửa hàng trang trí nội thất Cần Thơ,,"Cao Văn Lầu, P. 2, Thành phố Bạc Liêu, T. Bạc Liêu",Mua sắm,0,,//poipic4.coccoc.com/80x80/poi/previews/20121008/p1_13496913626897174ddedb6a4feb08caa7289e3cfc294c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121008/p1_13496913626897174ddedb6a4feb08caa7289e3cfc294c.jpg,,(84-781) 6 282 112; (84-93) 9 012 221,,,,0,[]
"{""latitude"":9.27447472222,""longitude"":105.729526389}",,283199473453904,"Đại lý rượu, bia, nước giải khát",,"318, Cao Văn Lầu, P. 2, Thành phố Bạc Liêu, T. Bạc Liêu",Mua sắm,0,,//poipic1.coccoc.com/80x80/poi/previews/20121008/p1_13496913626388a91530f73db1ed0d85aedb5c72f5fca5.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121008/p1_13496913626388a91530f73db1ed0d85aedb5c72f5fca5.jpg,,(84-781) 3 824 977; (84-91) 3 848 344; (84-91) 9 606 803,,,,0,[]
"{""latitude"":10.007162,""longitude"":105.7263426}",,41143553241573002,Linh kiện Cần Thơ,,"160Z hẻm liên tổ 12-20, Nguyễn Văn Cừ, P. An Khánh, Q. Ninh Kiều, Tp. Cần Thơ",Mua sắm,5,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,(84-163) 6 572 719; (84-90) 1 007 507,,http://facebook.com/silinhkiencantho,http://cantholinhkien.com/,1,[]
"{""latitude"":10.0072636111,""longitude"":105.080178611}",,1576302836416391,Nhà trọ Kim Tài II,,"23 lô 13, Nguyễn Phúc Chu, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_13484530232533df5bfd9396021ceba7e77fc1c12ce8f9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_13484530232533df5bfd9396021ceba7e77fc1c12ce8f9.jpg,,(84-77) 6 283 298; (84-98) 4 745 569,,,,0,[]
"{""latitude"":10.005286,""longitude"":105.751535}",,235133654600429,Chùa Hiệp Thiên Cung,,"29, Hàm Nghi, P. Lê Bình, Q. Cái Răng, Tp. Cần Thơ",Thắng cảnh,0,,//poipic5.coccoc.com/80x80/poi/previews/20130730/p1_13751502826056c6bd58052f30ddca13506619e853b4ed.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20130730/p1_13751502826056c6bd58052f30ddca13506619e853b4ed.jpg,,,,,,0,[]
"{""latitude"":10.006805,""longitude"":105.749973}",,1848578101964547,Cầu Cái Răng,,"Đường 3/2, Q. Ninh Kiều, Tp. Cần Thơ",Du lịch,0,,//poipic2.coccoc.com/80x80/poi/previews/8.png,//poipic2.coccoc.com/1000x750/poi/previews/8.png,1,,,,,0,[]
"{""latitude"":9.6406374,""longitude"":105.811937}",,33061432671375518,Vi tính Thanh Tú,,"Tt. Huỳnh Hữu Nghĩa, H. Mỹ Tú, T. Sóc Trăng",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,,,,,0,[]
"{""latitude"":10.0056617895,""longitude"":105.803686827}",,4178063120777260,Nhà trọ Bình An,,"72, Nguyễn Trãi, Q. Cái Răng, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20140605/p1_1401945461883880026ad8f5bc46fcab3bb5edfdcd4418.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20140605/p1_1401945461883880026ad8f5bc46fcab3bb5edfdcd4418.jpg,,,,,,0,[]
"{""latitude"":9.281083,""longitude"":105.20333}",,1305440201513479,Thế giới di động,,"Điện máy Xanh, 26 ấp 3, Quốc lộ 63, Xã Tân Lộc, H. Thới Bình, T. Cà Mau",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,cskh@thegioididong.com,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":10.0087485975,""longitude"":105.73928833}",,39019362241335370,Siêu thị mini Phong Điền,,"TTTM Phong Điền, Tỉnh lộ 923, Q. Ninh Kiều, Tp. Cần Thơ",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,,,,,0,[]
"{""latitude"":10.0099402778,""longitude"":105.767853889}",,3116235511257471,Tạp hóa Thanh Thúy,,"107, Tầm Vu, Q. Ninh Kiều, Tp. Cần Thơ",Mua sắm,0,,//poipic3.coccoc.com/80x80/poi/previews/20120810/p1_134456928560630cdb7967b1820253d6f0b072c0cfaddb.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120810/p1_134456928560630cdb7967b1820253d6f0b072c0cfaddb.jpg,,(84-710) 3 839 904,,,,0,[]
"{""latitude"":10.0087519444,""longitude"":105.766682778}",,2054426457257463,"Phát Lợi - Chuyên mua, bán Cừ Tràm",,"89, Tầm Vu, Q. Ninh Kiều, Tp. Cần Thơ",Mua sắm,0,,//poipic2.coccoc.com/80x80/poi/previews/20120810/p1_134456928557146f04a415cb63a2bfdeeac35727d7e845.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120810/p1_134456928557146f04a415cb63a2bfdeeac35727d7e845.jpg,,(84-710) 3 838 424; (84-91) 8 294 941,,,,0,[]
"{""latitude"":10.0087130556,""longitude"":105.077125556}",,3714913933429184,Nhà nghỉ Ngọc Trân,,"22, Hoa Biển, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_1348489501689487fb8bfefd23d3a0fbff1ec65c8a1f13.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_1348489501689487fb8bfefd23d3a0fbff1ec65c8a1f13.jpg,,(84-77) 3 895 999,,,,0,[]
"{""latitude"":10.0079430556,""longitude"":105.078407778}",,1605587610416382,Khách sạn Hoa Biển,,"29, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,5,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_13484530230709fe08504ba6ed083b2893f4fbe62508b8.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_13484530230709fe08504ba6ed083b2893f4fbe62508b8.jpg,,(84-77) 3 898 898,,,,1,[]
"{""latitude"":10.0075883333,""longitude"":105.079241667}",,2359728285416666,Hotel Palace,,"20 lô L12, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_1348453028582207492838bfedf0934c58bdb0d5c9130f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348453028582207492838bfedf0934c58bdb0d5c9130f.jpg,,,palacehotelkg@gmail.com,,,0,[]
"{""latitude"":10.0083566667,""longitude"":105.080871111}",,1757462187416659,Nhà nghỉ Thúy Ngoan,,"23, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_134845302852769b196fd47e779048832730b21fc6b409.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_134845302852769b196fd47e779048832730b21fc6b409.jpg,,(84-77) 3 214 929,,,,0,[]
"{""latitude"":10.0097947222,""longitude"":105.083841944}",,2322589231416653,Nhà trọ Mai Quyên,,"151, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484530284876ef85b22872e1189e5a7d472978c4eef3.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120924/p1_13484530284876ef85b22872e1189e5a7d472978c4eef3.jpg,,(84-77) 3 862 912,,,,0,[]
"{""latitude"":10.0099661111,""longitude"":105.084195556}",,328040494416650,Hotel Kim Có 1,,"141, Nguyễn Hùng Sơn, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_134845302846813b9683233dbbc4b5910b48862ad227ec.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_134845302846813b9683233dbbc4b5910b48862ad227ec.jpg,,,,,,0,[]
"{""latitude"":10.0080466667,""longitude"":105.079019444}",,786759384416387,Hiệp Thuận hotel,,"6-7 lô 9, Đường 3/2, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_13484530231964251acb1a45defd9d66dd193916d4d9b5.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120924/p1_13484530231964251acb1a45defd9d66dd193916d4d9b5.jpg,,(84-77) 3 962 179,,,,0,[]
"{""latitude"":10.012404,""longitude"":105.753932}",,2946617333964546,Cầu Đầu Sấu,,"Đường 3/2, Q. Ninh Kiều, Tp. Cần Thơ",Du lịch,0,,//poipic2.coccoc.com/80x80/poi/previews/8.png,//poipic2.coccoc.com/1000x750/poi/previews/8.png,1,,,,,0,[]
"{""latitude"":10.0122494444,""longitude"":105.759796944}",,2965465927257354,Khách sạn Thanh Kiều,,"44, Đường 30/4, Q. Ninh Kiều, Tp. Cần Thơ",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120810/p1_1344569283946758cb0cf61f716fad1c472aff4332a043.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120810/p1_1344569283946758cb0cf61f716fad1c472aff4332a043.jpg,,,,,,0,[]
"{""latitude"":10.0112966667,""longitude"":105.077601389}",,1136793443429154,Shop thời trang Hồng Mơ,,"Ki ốt 7, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/20120924/p1_13484895014028869b15030aab34d1b8d3e7168d85f6da.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_13484895014028869b15030aab34d1b8d3e7168d85f6da.jpg,,(84-94) 7 666 357,,,,0,[]
"{""latitude"":10.0113211111,""longitude"":105.077195556}",,1794704096429153,Chợ Vĩnh Thanh II,,"Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_134848950137854a100d88ad0d3750122fa6fb80c5eabe.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_134848950137854a100d88ad0d3750122fa6fb80c5eabe.jpg,,,,,,0,[]
"{""latitude"":10.0110116667,""longitude"":105.078803056}",,1807032204487235,Nhà nghỉ Thành Đạt,,"18, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20121026/p1_135122328488290bdc6eac83acb001ac57e5b6f8ea3275.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121026/p1_135122328488290bdc6eac83acb001ac57e5b6f8ea3275.jpg,,(84-77) 3 879 961,,,,0,[]
"{""latitude"":10.010965,""longitude"":105.078648333}",,3282943407487234,Nhà trọ Xuân Mai,,"22, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic5.coccoc.com/80x80/poi/previews/20121026/p1_13512232762689feef30537a944feded2867b62bbeaf7.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121026/p1_13512232762689feef30537a944feded2867b62bbeaf7.jpg,,(84-77) 2 210 409; (84-77) 3 868 437; (84-91) 3 864 560,,,,0,[]
"{""latitude"":10.0108841667,""longitude"":105.078503611}",,2307983615487232,Nhà trọ Thiên Phú,,"28, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20121026/p1_13512232599071ae30c2cd6c039e4fa10f09c26fb4f716.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121026/p1_13512232599071ae30c2cd6c039e4fa10f09c26fb4f716.jpg,,,,,,0,[]
"{""latitude"":10.0119669444,""longitude"":105.083923333}",,133014904416409,Hotel Tầm Xuân,,"19, Trần Quang Diệu, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348453023500420b154faac6794e00a792b87d6dc0763.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348453023500420b154faac6794e00a792b87d6dc0763.jpg,,,,,,0,[]
"{""latitude"":10.0124650107,""longitude"":105.078767873}",,19388697041044222,Nhà nghỉ Bích Loan,,"14-16, Tự Do, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20150224/p1_14247527580773b5325ea20ef6a8ad4b6a25ceb54db07.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20150224/p1_14247527580773b5325ea20ef6a8ad4b6a25ceb54db07.jpg,,,,,,0,[]
"{""latitude"":10.0109341667,""longitude"":105.0785975}",,339063914487233,Nhà nghỉ Thiên Trang,,"24-26, Nguyễn Công Trứ, P. Vĩnh Thanh, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,1,,//poipic3.coccoc.com/80x80/poi/previews/20121026/p1_13512232681321e88139b774a91a3b0a408cf081d10f0f.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121026/p1_13512232681321e88139b774a91a3b0a408cf081d10f0f.jpg,,(84-77) 3 869 795,,,,1,[]
"{""latitude"":10.0107243505,""longitude"":105.085296035}",,40153763421356082,Khách sạn Gia Thảo,,"164-166-168, Trần Phú, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,(84-77) 3 868 091,,,,0,[]
"{""latitude"":10.01077,""longitude"":105.0852}",,41556675561072551,Khách sạn Gia Thảo,,"166-168, Trần Phú, P. Vĩnh Thanh Vân, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
