gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.999237,""longitude"":105.083698}",,1807773448558072,ATM Vietcombank,Vietcombank,"Lô 14B, Siêu thị Citimart Kiên Giang, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic6.coccoc.com/80x80/poi/previews/20130524/p1_136938787529087f7b7e31731831c135ad58ca0cd51f66.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20130524/p1_136938787529087f7b7e31731831c135ad58ca0cd51f66.jpg,,1900 545 413,,http://facebook.com/Vietcombankvn,http://vietcombank.com.vn/,0,[]
"{""latitude"":9.99917293,""longitude"":105.083284}",,4014886953551651,ATM Techcombank,Techcombank,"B14, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1800 588 822,tcb_support@techcombank.com.vn,http://facebook.com/Techcombank,http://techcombank.com.vn/,0,[]
"{""latitude"":9.998405,""longitude"":105.091655}",,725794002568879,ATM Techcombank,Techcombank,"334, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1800 588 822,tcb_support@techcombank.com.vn,http://facebook.com/Techcombank,http://techcombank.com.vn/,0,[]
"{""latitude"":9.99824638889,""longitude"":105.091406389}",,3845853248417661,Chi nhánh Kiên Giang - Ngân hàng Techcombank,Techcombank,"333, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_1348454709931880cb483d48a0fec651231a195d0bc258.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_1348454709931880cb483d48a0fec651231a195d0bc258.jpg,,(84-77) 3 776 868,,http://facebook.com/Techcombank,http://techcombank.com.vn/,0,[]
"{""latitude"":9.99789972222,""longitude"":105.091883889}",,1917694042417648,ATM BIDV,BIDV,"336, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_1348454709849777e5b6fa0306203316eab678c46214a9.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_1348454709849777e5b6fa0306203316eab678c46214a9.jpg,,1900 9247,info@bidv.com.vn,http://facebook.com/BIDVbankvietnam,http://bidv.com.vn/,0,[]
"{""latitude"":9.99793416667,""longitude"":105.091833611}",,3786753180417647,ATM VPBank,VPBank,"Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_1348454709840873ad14b9e2d4737943cc07ae5646428b.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348454709840873ad14b9e2d4737943cc07ae5646428b.jpg,,1900 545 415,,http://facebook.com/VPBankOnline,http://vpbank.com.vn/,0,[]
"{""latitude"":9.99824638889,""longitude"":105.091406389}",,25388207391528905,"Phòng giao dịch Rạch Giá - Ngân hàng Quốc tếGiá, tỉnh Kiên Giang.",,"333, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-297) 6 268 868,,,,0,[]
"{""latitude"":9.998584,""longitude"":106.205242}",,4190768099572484,ATM Agribank,Agribank,"Quốc lộ 53, Tt. Càng Long, H. Càng Long, T. Trà Vinh",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,(84-4) 38 313 717; 1900 558 818,,,http://agribank.com.vn/,0,[]
"{""latitude"":9.998584,""longitude"":106.205242}",,2300165884572467,Chi nhánh huyện Càng Long - Ngân hàng Agribank,Agribank,"Quốc lộ 53, Tt. Càng Long, H. Càng Long, T. Trà Vinh",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-74) 3 858 006,,,http://agribank.com.vn/,0,[]
"{""latitude"":9.998246,""longitude"":105.66384}",,3210721164569530,Phòng giao dịch Phong Điền - Ngân hàng SHB,SHB,"341-342, Tỉnh lộ 923, Tt. Phong Điền, H. Phong Điền, Tp. Cần Thơ",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3 850 214,,http://facebook.com/shbank,http://shb.com.vn/,0,[]
"{""latitude"":9.99840015,""longitude"":105.754312}",,13271188821429946,Toàn Barber,,"379H, Lê Bình, P. Lê Bình, Q. Cái Răng, Tp. Cần Thơ",Làm đẹp,0,,//poipic6.coccoc.com/80x80/poi/previews/15.png,//poipic6.coccoc.com/1000x750/poi/previews/15.png,1,(84-90) 7 518 893,,https://www.facebook.com/Toanbarbershop,,0,[]
"{""latitude"":9.635932,""longitude"":106.497281}",,1640977782569470,Phòng giao dịch Duyên Hải - Ngân hàng Kiên Long,KienLong Bank,"11 dãy 13 căn lô 3, Đường 19/5, P. 1, Thị xã Duyên Hải, T. Trà Vinh",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-74) 3 833 969,duyenhai.tv@kienlongbank.vn,http://facebook.com/Kienlongbank-837649776268205,http://kienlongbank.com.vn/,0,[]
"{""latitude"":10.0000265,""longitude"":104.559096}",,669978611554179,ATM Agribank,Agribank,"69, Nguyễn Văn Cừ, Tt. An Thới, H. Phú Quốc, T. Kiên Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,(84-24) 38 313 717; 1900 558 818,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":10.0001611111,""longitude"":105.082681667}",,2455654621417905,Quán karaoke 09,,"Lô A6-09, Chi Lăng, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484556639567922eec69de22cc3cf0f840e4e74e9223.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_13484556639567922eec69de22cc3cf0f840e4e74e9223.jpg,,(84-91) 3 868 130,,,,0,[]
"{""latitude"":9.99985222222,""longitude"":105.082445}",,2062260894417903,Cinema An Thuyên,,"B11/1-2, Lê Văn Hưu, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_13484556639468b0f3c9a5aaa7185d4c59497afe4e630e.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_13484556639468b0f3c9a5aaa7185d4c59497afe4e630e.jpg,,,,,,0,[]
"{""latitude"":10.00028,""longitude"":105.090067}",,29453154151301142,Thẩm mỹ viện Ngọc Hường,,"269, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic6.coccoc.com/80x80/poi/previews/15.png,//poipic6.coccoc.com/1000x750/poi/previews/15.png,1,(84-77) 3 929 739,,http://facebook.com/ngochuonghcm,http://myvienngochuong.com/,0,[]
"{""latitude"":9.99995666667,""longitude"":105.089223889}",,2900036275418086,Dịch vụ internet Nguyễn Tài,,"100, Nguyễn An Ninh, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_13484556669401fc5b4ac5d097019f3d8029c3b873593a.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_13484556669401fc5b4ac5d097019f3d8029c3b873593a.jpg,,(84-91) 7 226 622,,,,0,[]
"{""latitude"":10.0002466667,""longitude"":105.089751111}",,884831727418063,Hair salon Tuân,,"67, Nguyễn An Ninh, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484556667898446be0a2993fc29a3c83a364fdff53c4.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120924/p1_13484556667898446be0a2993fc29a3c83a364fdff53c4.jpg,,(84-77) 3 870 267; (84-91) 3 819 952,,,,0,[]
"{""latitude"":10.0002838889,""longitude"":105.090015}",,168211872417601,Hớt tóc Mẫn,,"264, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_13484547095884cbc5958597520d30ad17c545b33ba46d.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484547095884cbc5958597520d30ad17c545b33ba46d.jpg,,,,,,0,[]
"{""latitude"":10.0004188889,""longitude"":105.08997}",,2426798778417599,Trung tâm thẩm mỹ viện Hoa Anh,,"260, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_134845470900058b6ebb10e72db5cc3428b16a8f3a17fa.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_134845470900058b6ebb10e72db5cc3428b16a8f3a17fa.jpg,,(84-77) 6 579 908; (84-94) 8 702 288,,,,0,[]
"{""latitude"":10.00019,""longitude"":105.750355}",,1139980274555249,ATM Vietcombank,Vietcombank,"414, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 413,,http://facebook.com/Vietcombankvn,http://vietcombank.com.vn/,0,[]
"{""latitude"":10.000209,""longitude"":105.750355}",,2713712018555637,Phòng giao dịch Cái Răng - Ngân hàng Sacombank,Sacombank,"415-418, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3 527 537; (84-710) 3 527 539; (84-710) 3 527 540,,http://facebook.com/SacombankHome,http://sacombank.com.vn/,0,[]
"{""latitude"":10.00019,""longitude"":105.750355}",,1840844872551498,Phòng giao dịch Cái Răng - Ngân hàng Vietcombank,Vietcombank,"414, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Tài chính,0,Chưa có thông tin - viết mô tả cho địa điểm này,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3 910 499,,http://facebook.com/Vietcombankvn,http://vietcombank.com.vn/,0,[]
"{""latitude"":10.000605,""longitude"":105.750199}",,3086541520567256,Phòng giao dịch Cái Răng - Ngân hàng An Bình,ABBank,"216, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3915 435,,,http://abbank.vn/,0,[]
"{""latitude"":10.001078,""longitude"":106.448389}",,329171531569435,ATM Agribank,Agribank,"Xã Tân Phong, H. Thạnh Phú, T. Bến Tre",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,(84-4) 38 313 717; 1900 558 818,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":10.000993,""longitude"":105.082576}",,818595446557322,ATM Vietcombank,Vietcombank,"Lô A11, Siêu thị Metro Kiên Giang, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 413,,http://facebook.com/Vietcombankvn,http://vietcombank.com.vn/,0,[]
"{""latitude"":10.0018633333,""longitude"":105.088818333}",,2227252124413826,Chi nhánh tỉnh Kiên Giang - Ngân hàng BIDV,BIDV,"205, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,Chưa có thông tin - viết mô tả cho địa điểm này,//poipic.coccoc.com/80x80/poi/previews/20120921/p1_13482021027581b00658c46463f803a50a70c6d60e2f05.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120921/p1_13482021027581b00658c46463f803a50a70c6d60e2f05.jpg,,(84-77) 3 863 025,info@bidv.com.vn,http://facebook.com/BIDVbankvietnam,http://bidv.com.vn/,0,[]
"{""latitude"":10.0018233333,""longitude"":105.088862222}",,488852893413825,ATM BIDV,BIDV,"205, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic4.coccoc.com/80x80/poi/previews/20120921/p1_134820210275276715f74dd6213f24a1de26cd720c578b.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120921/p1_134820210275276715f74dd6213f24a1de26cd720c578b.jpg,,1900 9247,info@bidv.com.vn,http://facebook.com/BIDVbankvietnam,http://bidv.com.vn/,0,[]
"{""latitude"":10.0020144444,""longitude"":105.08878}",,3602317466413828,Chi nhánh Kiên Giang - Ngân hàng Bắc Á,Bac A Bank,"201, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,,//poipic1.coccoc.com/80x80/poi/previews/20120921/p1_13482021027711d3f0f38ed803c3dc397e87f807fbff6c.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120921/p1_13482021027711d3f0f38ed803c3dc397e87f807fbff6c.jpg,,(84-77) 3 943 437,,,http://baca-bank.vn/,0,[]
"{""latitude"":10.0015408333,""longitude"":105.089086389}",,3496243401413785,Chi nhánh Kiên Giang - Ngân hàng SeABank,SeABank,"204, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/20120921/p1_13482021025277c23142ec0912d01fcb59f2f792c3cff4.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120921/p1_13482021025277c23142ec0912d01fcb59f2f792c3cff4.jpg,,(84-77) 6 251 068,,,http://seabank.com.vn/,0,[]
"{""latitude"":10.0015433333,""longitude"":105.089089167}",,300592905413784,ATM SeABank,SeABank,"204, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic4.coccoc.com/80x80/poi/previews/20120921/p1_13482021025231c09b10f595f115bce54c868bd9f073e.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120921/p1_13482021025231c09b10f595f115bce54c868bd9f073e.jpg,,1900 555 587,,,http://seabank.com.vn/,0,[]
"{""latitude"":10.000888,""longitude"":106.205435}",,3470301099571547,ATM DongA Bank,DongA Bank,"Tt. Càng Long, H. Càng Long, T. Trà Vinh",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 464,,http://facebook.com/dongabank,http://dongabank.com.vn/,0,[]
"{""latitude"":10.000972,""longitude"":105.750228}",,2449846514569173,ATM ABBank,ABBank,"216, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,(84-8) 38 365 365; 1900 571 581,info@abbank.vn,http://facebook.com/abbank.fp,http://abbank.vn/,0,[]
"{""latitude"":10.000936,""longitude"":105.750511}",,300663382556551,ATM DongA Bank,DongA Bank,"Ủy ban nhân dân quận Cái Răng, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 464,,http://facebook.com/dongabank,http://dongabank.com.vn/,0,[]
"{""latitude"":10.001231,""longitude"":105.750433}",,2234339333568086,Quỹ tiết kiệm Cái Răng - Ngân hàng Sài Gòn,SCB Bank,"164A, Quốc lộ 1A, Q. Cái Răng, Tp. Cần Thơ",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3 527 577,,,http://scb.com.vn/,0,[]
"{""latitude"":10.0010467,""longitude"":105.802737}",,280647127554753,ATM MHB,MHB,"40, Quang Trung, Q. Cái Răng, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 9247,,,,0,[]
"{""latitude"":10.00261,""longitude"":105.526868}",,1434311620571557,ATM DongA Bank,DongA Bank,"Công an huyện Thới Lai, Tt. Thới Lai, H. Thới Lai, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 464,,http://facebook.com/dongabank,http://dongabank.com.vn/,0,[]
"{""latitude"":10.00289,""longitude"":105.081317}",,40762240411440705,CGV Cinemas,,"L5, Vincom Plaza Rạch Giá, Lô A12, Cô Bắc, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic6.coccoc.com/80x80/poi/previews/13.png,//poipic5.coccoc.com/1000x750/poi/previews/13.png,1,,hoidap@cgv.vn,http://facebook.com/cgvcinemavietnam,http://cgv.vn/,0,[]
"{""latitude"":10.00289,""longitude"":105.081317}",,9008331151440731,City Game,,"L5, Vincom Plaza Rạch Giá, Lô A12, Cô Bắc, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic6.coccoc.com/80x80/poi/previews/13.png,//poipic5.coccoc.com/1000x750/poi/previews/13.png,1,,,,,0,[]
"{""latitude"":10.00289,""longitude"":105.081317}",,35794405611440728,Playtime,,"L4, Vincom Plaza Rạch Giá, Lô A12, Cô Bắc, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic6.coccoc.com/80x80/poi/previews/13.png,//poipic5.coccoc.com/1000x750/poi/previews/13.png,1,,,,,0,[]
"{""latitude"":10.0025611111,""longitude"":105.0883925}",,860827920413769,ATM Agribank,Agribank,"166, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Các cây ATM,0,,//poipic1.coccoc.com/80x80/poi/previews/20120921/p1_13482021024494c74ae26446bb145c016654ef3d5fc73c.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120921/p1_13482021024494c74ae26446bb145c016654ef3d5fc73c.jpg,,(84-4) 38 313 717; 1900 558 818,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":10.0025655556,""longitude"":105.088393333}",,4072795856413768,Phòng giao dịch Vĩnh Lạc - Ngân hàng Agribank,Agribank,"166, Nguyễn Trung Trực, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Tài chính,0,,//poipic1.coccoc.com/80x80/poi/previews/20120921/p1_1348202102444657d591a7c776f5b1eadc59dab102129f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120921/p1_1348202102444657d591a7c776f5b1eadc59dab102129f.jpg,,(84-77) 3 863 906,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":9.27493611111,""longitude"":105.725354722}",,3411400573453832,"Cafe, karaoke Su Su",,"Nguyễn Thị Minh Khai, P. 2, Thành phố Bạc Liêu, T. Bạc Liêu",Giải trí,0,,//poipic5.coccoc.com/80x80/poi/previews/20121008/p1_13496913615385bd22306928c7fe0a53f060363e11ea47.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121008/p1_13496913615385bd22306928c7fe0a53f060363e11ea47.jpg,,,,,,0,[]
"{""latitude"":10.002656,""longitude"":105.665812}",,1285507370556547,ATM DongA Bank,DongA Bank,"Ủy ban nhân dân huyện Phong Điền, Tt. Phong Điền, H. Phong Điền, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 545 464,,http://facebook.com/dongabank,http://dongabank.com.vn/,0,[]
"{""latitude"":9.638207,""longitude"":105.799802}",,815072713571723,Chi nhánh huyện Mỹ Tú - Ngân hàng Agribank,Agribank,"Tt. Huỳnh Hữu Nghĩa, H. Mỹ Tú, T. Sóc Trăng",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-79) 3 820 404,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":10.0027567,""longitude"":105.805277}",,3494862346551000,ATM VietABank,VietABank,"94, Đường số 8, Q. Cái Răng, Tp. Cần Thơ",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 555 590,,http://facebook.com/vietabank.com.vn,http://vietabank.com.vn/,0,[]
"{""latitude"":10.0027567,""longitude"":105.805277}",,3986746084550781,Phòng giao dịch Phú An - Ngân hàng Việt Á,VietABank,"Khu dân cư Phú An, 94, Đường số 8, Q. Cái Răng, Tp. Cần Thơ",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-710) 3 917 976,pgdphuan@vietabank.com.vn,,http://vietabank.com.vn/,0,[]
"{""latitude"":9.277025,""longitude"":105.628001}",,2443098944571069,Phòng giao dịch Hòa Bình - Ngân hàng BIDV,BIDV,"Tt. Hòa Bình, H. Hòa Bình, T. Bạc Liêu",Tài chính,0,,//poipic3.coccoc.com/80x80/poi/previews/20151217/p1_14503495880330726c64cb9b6310858cdcafefd119dcf.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20151217/p1_14503495880330726c64cb9b6310858cdcafefd119dcf.jpg,,(84-781) 3 883 233,,http://facebook.com/BIDVbankvietnam,http://bidv.com.vn/,0,[]
"{""latitude"":9.277025,""longitude"":105.628001}",,2969048682571071,ATM MHB,MHB,"Tt. Hòa Bình, H. Hòa Bình, T. Bạc Liêu",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 9247,,,,0,[]
